username,text,likes,datetime
username,"Yth dr @username , minkes @username , terkait CT Value RT- PCR, masalah nya itu dilapangan tidak semulus yg dokter paparkan. Memang ada beberapa lab/rs yg menyertakan nilai cycle (biasanya yg minta swab PCR mandiri), tapi mayoritas (terutama hasil swab PCR dari rujukan puskesmas bahkan RS) yg tidak menyertakan cycle value (hasilnya positif or negatif doang kayak orang hamil aja 😂), bahkan kita sudah memohon2 kayak pengemis tetep aja ga dikasih 😂, padahal maksud kita pengen ngerti CT value nya itu biar kita bisa menjelaskan ke anggota keluarga lain bahwa ini lho saya sudah mulai (sebentar lagi) sembuh atau sabar ya, ini viral loadnya masih tinggi, masih sangat nularin dsb. Kalau alasan mereka ga display CT value karena takut pasien abai ""masngawi"", ya justru itu momentum mereka ngasih penjelasan ke pasien seperti yg dokter lakukan ini dong. Utk minkes, tengkyu bgt, sering2 podcast yg ginian aja min. 🍻",2,2020-12-25
username,Bringin naik banyak . Kluster apa ya😑😑,1,2020-12-25
username,mantab penjelasannya pak Dokter 👏,1,2020-12-25
username,Baiknyya pas ngomong jangan ada backsongnya 😊,0,2020-12-25
username,"Keren, tapi suaranya kurang jernih😂",2,2020-12-25
username,Kalo mau rapid test dmn y dan biaya perorangan brp 🙏,0,2020-12-25
username,perlu aksi nyata dari pemkot dan dinkes untuk menekan penyebaran civid19... perlu diterapkan psbb... ayo dong...,2,2020-12-25
username,Jangan sampai tembus 1000,0,2020-12-25
username,"Menuju 900.. mantab.. dlu saranin lockdown, dibully, sekarang dah begini cemas2 semua..",2,2020-12-25
username,Tembalang membara😭,0,2020-12-25
username,Sendangmulyo oh sendangmulyoku tercinta,0,2020-12-25
username,@username kalomau rappid test dmn y dn bayar perorangan brp 27wReply,e,2020-12-25
username,🙏🙏🙏,1,2020-12-25
username,"Maaf ini saya mau nanya, misalkan ada kasus ada seseorang si A berobat, karena peserta bpjs disarankan dokter untuk swabtest karena gejala seperti covid19, akan tetapi biaya swabtest tidak di tanggung Bpjs, harus bayar sendiri masalah nya si A ini kebetulan orang yang tidak mampu, akhirnya membiarkan dirinya untuk tidak swab karena tidak ada biaya, apa itu berbahaya, dan solusi nya bagaimana?? Maturnuwun @username",0,2020-12-25
username,Mantap menuju 1000😅,0,2020-12-25
username,🙏🙏🙏,0,2020-12-25
username,"Ayo Tembalang turun ya,,,, SendangMulyo, Meteseh... pasti bisa",0,2020-12-25
username,Kota Semarang menuju zona merah. Mari kita semua peduli 3M.,0,2020-12-25
username,Wkwk efek 9 desember telah menyebar,0,2020-12-25
username,Randusari kok gak ada?,0,2020-12-25
username,Maju terus pantang mundur sendangmulyo. Kalahkan semuanyaa🙌🙌,0,2020-12-25
username,Daniel,0,2020-12-25
username,"Isolasi mandiri tdk masuk data di sini ya? Krn tetangga byk yg positif, tp data tdk ada disini",1,2020-12-25
username,Tembalang hampir 100. Semoga mereka tidak menulari lainnya,0,2020-12-25
username,"Bagi yg patuh prokes tetap hati2, biarpun makin banyak yg ga bermasker,banyak yg tidak tertib. Dan jalanan tetap ramai.....",0,2020-12-26
username,Corona aktif banget ya 🤔,0,2020-12-26
username,"Nyaris 900 🤔 Pak @username ayolah pak, jangan buat herd imuniny di Semarang. Ngeri..",1,2020-12-26
username,Gimana pak ganjarkok makin naik???mas hendi segera diatasi...butuh perhatian khusus..mana gebrakan satgas semarang?swab gratis dimana mana dan antigen di permudah...🙏🙏🙏🙏🙏🙏@username @username,5,2020-12-26
username,Mksh infonya....ayo kita sama2 berjuang....bukan hanya salah 1...salah 2....kita sama2...semuanya...dr kita tuk kita bersama.....tetap jaga stamina n kesehatan...tetap saling mengingatkan...jangan bosan....ayo tetap smangat.....🙏🙏🙏,0,2020-12-26
username,"Kenyataannya saya yakin lebih banyak, mnrt info teman dokter di rs skrg penuh. 🤔",4,2020-12-26
username,"Kdng benci bgt sm org yg ga pake masker saat lg diluar rumah. Hei, ayolah, seenggakny klo klian ga peduli sm diri kalian sendiri, tp cobalah buat peduli sm org di sekitar. Byk org disekitar kalian yg udh susah payah berusaha mencegah virus covid tp krna kalian yg ga pke masker usaha mereka sia"", mereka jd terinfeksi. Heyy ayo lah pak, bu, mba, mas, bang, dek, om, tante atau siapapun kalian please lah untuk lebih peduli sm sekitar, pake masker tu ga susah kok. 1 tahun virus covid seakan menguasai dunia, byk yg terjebak di tanah rantau ga bisa pulang karena pandemi, byk yg nahan kangen ga bisa ketemu sm keluarga, teman, bahkan ngerasain hari raya pun ga bisa. Byk kegiatan yg hrus ke tunda. Rasa lelah datang, ingin nyerah datang, ketakutan datang, plissss. Minta tlg bgt buat lbh peduli degn sktr dgn menerapkan 3M ( mencuci tangan, memakai masker, menjaga jarak). Kalian semua ga kangen ya kita bisa berinteraksi ke semua org kyk dlu tnpa ad rasa tkut? Aku pribadi kangen bgt berinteraksi, kangen ktmu org byk, kgn liburan, kgn keluarga, kgn keramaian. :(. Ini sedikit mencurahkan hati ya :(",19,2020-12-26
username,Stay safe semuanya,1,2020-12-26
username,Smoga Allah segera bersihkan corona dari muka bumi ini... Aamiin aamiin ya robbal alamiin,3,2020-12-26
username,"Saiki loss doll, mbiyen tertib ono kerumunan ditertibke saiki sing mantu yo mantu, sing njagong yo njgong sing wisata yo wisata kabeh yo tergantung awake dhewe dhewe tpi pemerinth kota yo kudu sing cetho meh ditegesi opo loss dol",6,2020-12-26
username,Terus adakan operasi utk preventif penularan covid ke yg lain biar angka tinggi tetapi kedepan bisa lebih turun,0,2020-12-26
username,888 Waooo angkanya yg bagusss 000 👍👍🙏🙏,0,2020-12-26
username,"Ya ,sudah ngucap.tapi tanggapan masalah /prolem saya kok belum ya??",0,2020-12-26
username,"Permohonanan saya belum terjawab,tentang orang sehat minta dimatikan secara medis.Karena tak punya uang untuk kelanjutan hidup dan tak punya kerja.mohon diluluskan!",0,2020-12-26
username,@username,0,2020-12-26
username,Ingat Mas Ngawi ( Masker Ngadoh Wijik )👍👍👍,1,2020-12-26
username,Jangan bosan....tetap smangat tuk slalu saling mengingatkan.....jaga stamina...ingat protokol kesehatan...pasti bisa...mksh infonya...🙏🙏🙏,1,2020-12-26
username,Semoga pandemi segera berlalu.. 😢 #ahesendangguwo #lesbacaahegayamsari,0,2020-12-26
username,Bringinnnnn merah membara 🔥,0,2020-12-26
username,Semoga segera berakhir pandemi ini. #ahesendangguwo #lesbacaahegayamsari,1,2020-12-26
username,"Ngaliyan, Bringin waaooouuww 🤦‍♀️🤦‍♀️",0,2020-12-26
username,nunggu yg terbaru🙌,0,2020-12-26
username,sendangmulyo😢,1,2020-12-26
username,Angka bagus,2,2020-12-26
username,Beringin cluster apa ya,0,2020-12-27
username,Kec. Banyumanik 😭😭😭,0,2020-12-27
username,"Pye to Ki koq tmbh bnyk,tlg donk ksh sanksi tegas ja wat yg g taat prokes.jgn ksh kendor.....klo gni trus kpn berakhir #covidkapankelar 😪😪😪",1,2020-12-27
username,Hal yg dilakukan bila terkena covid bagaimana,1,2020-12-27
username,"Kaet kae sing abang yo abang terus, realita lapangan pd kagak peduli....",0,2020-12-27
username,angka cantik,0,2020-12-27
username,"Tetap jangan bosan.....jaga stamina, saling mengingatkan....dari kita tuk kita bersama....ayo pasti bisa....tetap positif.....tetap smangat...mksh infonya 🙏🙏🙏",6,2020-12-27
username,Bringin 😥,0,2020-12-27
username,Kok tambah akeh???,0,2020-12-27
username,Kok tambah banyak???? Kpan rampunge ???,3,2020-12-28
username,Min .. kaliwiru bar 1 trs 0 trs 1 trs 2 smp seiki ..,0,2020-12-28
username,"Nyink aku wong bringin,2 tonggoku positif,Sebelah kanan kiri😂",2,2020-12-28
username,"Apakah ini efek pilkada, min......",1,2020-12-28
username,Sendangmulyo perasaan daridulu nyumbang paling banyak.. Pdhl ini bukan kompetisi 😥😥,0,2020-12-28
username,"Itu yg tercatat masuk dinkes ya, kalo yg tesnya mandiri , bagaimana?",0,2020-12-28
username,😭,1,2020-12-28
username,Sampangan kog ngga ada,0,2020-12-28
username,"Duluuu, terdeteksi positif trus di tracing.- Kalau sekarang,tes antigen masuk di pasaran,orang tes positif,diam-diam saja bagaimana tracingnya?",1,2020-12-28
username,"Semarang mah nambah terus karena gak ada tindakan. Masih bnyak yg gak pakai masker,masih banyak yg gak jaga jarak. Gak ada menertibkan kan dulu. Sekarang yg positif tetangga dan satu keluarga gak di track..",0,2020-12-28
username,Saya sudah usul dan dijawab semua sudah dilakukan. Jadi saya tidak usul lagi,0,2020-12-28
username,@username,0,2020-12-28
username,Alhmdlh turun. Semoga bumi Allah segera bersih tuntas dr Covid-19 💪,4,2020-12-29
username,Sendangmulyo masih sama spt kemrin,0,2020-12-29
username,Jangan lengah....jangan bosan....tetap smangat tuk saling mengingatkan...karna bentuk baru sdh muncul....jaga stamina...positif slalu....dari kita tuk kita bersama.....🙏🙏🙏,4,2020-12-29
username,"Alhamdulillah berkurang , smoga tiap hari berkurang ya Allah ...Aamiin ....Dan corona segera hilang dr negeriku tercinta ini",2,2020-12-29
username,Cepatlah sembuh kotaku.... 🤲🤲,0,2020-12-29
username,Infonya banyak dari cluster keluarga ya sekarang.. Ayo dong sadar protokol kesehatan... Semoga Sehat sehat semua ya...,4,2020-12-29
username,"Min, bolehkah usul agar data di slide 1, yang ditampilkan adalah kasus baru, bukan kasus aktif (kasus aktif=kasus baru dikurang kasus sembuh) agar lebih mencerminkan situasi dan agar masyarakat lebih aware, karena data diatas memberi kesan kasus corona sudah berkurang, padahal kenyataannya... 😔",1,2020-12-29
username,"Data nggak valid nih kayaknya, d perum Sy nambah 3 orang tp malah d data 0 kasus...",0,2020-12-29
username,Test antigen di puskesmas bisa gak ya?,0,2020-12-29
username,Alhamdulillah turun. Tapi ternyata turunnya yang pada meninggal..,2,2020-12-29
username,Semarang sudah tidak hebat....😭😭😭corona makin menggila...semoga lekas turun 🤲🤲🤲aamiin ya rabb😭,1,2020-12-29
username,"Kalau boleh usul tambah kolom jumlah isolasi mandiri per kelurahan ,biar masing2 tau kondisi wilayahnya. ...kalo datanya yg dirawat saja kurang mantap,min",2,2020-12-29
username,Hari ini dkk buka atau libur ya ? Mau ngurus uhc,0,2020-12-29
username,😆yok 1000 yok,1,2020-12-30
username,😭😭,0,2020-12-30
username,"Dear @username tidak bisakah memberi masukan dan mendesak kepada pemerintah daerha utk mengambil langkah2 tegas...kalau perlu PSBB utk menghentikan mobilitas warga sejenak...saya rasa dinkes punya wewenang utk memberi masukan utk menahan laju pandemi ini..so sorry min,saya gemaas...melihat bnyk fakta yg terjadi di luar. Bnyk dr yg gugur,bnyk yg harus isoman...sememntara nakes dan dokter yg bertahan harus bekerja keras dgn resiko terpapar. Ini bukan hanya sebatas angka lho...ada nyawa2 yg harus dilindungi...",1,2020-12-30
username,😭😭😭,0,2020-12-30
username,Weswes semarang barat merah merona😢,0,2020-12-30
username,Tebak angka pasca tahun baruan nanti. .,0,2020-12-30
username,Tolong pak walkot @username dibatasi pusat2 keramaian terutama menjelang tahun baru. Buat kebijakan agar orang2 gak kumpul2 juga buat makan bareng di resto/kafe. Jangan cuma himbauan karna himbauan itu gak mempan soale do ngeyel kabeh. Mending langsung tegas denda.,2,2020-12-30
username,Mbak @username Semarang kyok ngene😭,0,2020-12-30
username,Pudakpayung ya Allah kok banyak sih 😭,0,2020-12-30
username,Bentr lg tembus seribu,0,2020-12-30
username,Harus super ketat pak apalagi taun baru harusnya jalan jalan pada ditutup @username demi g ada kerumunan,0,2020-12-30
username,Aq cuma pengen lihat data kematian thn ini dan thn sebelumnya sebelum wabah...kira2 ada bedanya gag ya...,0,2020-12-30
username,Wowowoowoo ngesrep.,0,2020-12-30
username,Mudah2an hbs tahun baru...bisa kembali membaik,0,2020-12-30
username,"aman min... sy td buat indomie goreng aromanya msh kecium,brarti negativ covid lah... kl aroma indomie gag kecium lg baru periksa itu",1,2020-12-30
username,Maaf bpk..kok kalian pada bingung....santai ajha bpk....,0,2020-12-30
username,@username,2,2020-12-30
username,GAK PUNYA PULSA TELPON PUNYANYA QUOTA INTERNET.... JAMAN SEKARANG WHATSAPP GAIS,0,2020-12-30
username,Admin nya tidak merespon apa yang ditanyakan netizen yang terutaama warga kota Semarang nah kalau begini apa tidk sebaiknya judul insatagramnya diganti dari Dkk kota semarang menjadi MEDIA PENGUMUMAN DKK KOTA SEMARANG. Atau kolom komentar dimatikan. Saya kecewa seharusnya ini bisa dijadikan sarana komunikasi yany baik antara pemerintah kotansemarang yg kapasitass nya dalam hal ini diwakili dkk kota semarang dengan warga kota semarang. Ealah kog malah MBISU.🤭@username @username @username @username @username @username,3,2020-12-30
username,"Mau bertanya, kalau pasien covid itu biaya perawatan sampai sembuh ditanggung pemerintah atau bayar sendiri ya??? Kalau dirawat di rumah sakit yg ada didaftar tersebut",0,2020-12-30
username,min minta no.telp buat ambulance penanganan covid donk,1,2020-12-30
username,Nunggu berapa angka lagi buat lockdown semarang ni @username pak @username pak @username 😭 harus ada tindakan tegas dari pemerintah. Kasian wargamu yang pada taat di rumah aja udh hampir 1th. Padahal di luar sana banyak banget yang santai jalan2 seolah ga ada apa2..,0,2020-12-30
username,"Min tolong dong sisain 1 RS aja buat clear nggk penanganan corona, buat penanganan penyakit umum lainnya🙏🙏",8,2020-12-30
username,eyangku sakit tapi Semua rs penuh. Aku udah merasakan gimana ngga dapet rumah sakit akibat kamar penuh. UGD pun juga penuh. Jam 7 malam sampai besok nya ngga dapat RS 😣😣,5,2020-12-30
username,Terima kasih informasinya!,2,2020-12-30
username,gratis gak min 😅,1,2020-12-30
username,Rs yg ga rujukan covid apa donk?,2,2020-12-30
username,Kalau ditolak oleh rumah sakit rujukan terus gimana min? Ada solusinya?,2,2020-12-30
username,banyak yg fokus ke angka² yang di tayangkan disini cuma (KASUS AKTIF)... tapi sebenarnya ada juga angka SUSPEK,0,2020-12-30
username,Saatnya nyonto pulisi india ikiii..... Ora maskeran sabeti penjalin. Josss.,1,2020-12-30
username,Rumah sakit yg mau ngasih tau angka CT Value RT-PCR mana saja min? @username,3,2020-12-30
username,72x #salamsemarangsehat #dkksemarang #dinkeskotasemarang #podcasdinkes,0,2020-12-30
username,72 kali,0,2020-12-30
username,72x menjawab kata masker #salamsemaranghebat #dkksemarang #dinkeskotasemarang #podcasdinkes,0,2020-12-30
username,72 kali min,0,2020-12-30
username,Kata masker disebut 72 kali,0,2020-12-30
username,72 kali,0,2020-12-30
username,Kata Masker 61 kali,0,2020-12-30
username,69x,0,2020-12-30
username,72x,0,2020-12-30
username,"Serius nih , kapan kota semarang mau tegas menegakkan protokol kesehatan ? Tiap pulang kerja selalu liat keramain di mana mana ? Apa mau los dol aja ? MENYEDIHKAN !!!!",1,2020-12-30
username,Saiki 5 min.....,1,2020-12-31
username,"Tolong dinas terkait miliki data pasien yg sdh sembuh dr covid, lihat postingan viral yg minta donor plasma darah kok kasian keluarga penderita karena sibuk cari donor, padahal rumdin walikota, rumah sakit, pasti punya data pasien yg sdh sembuh dan bisa donor sesuai gol. Darah @username",0,2020-12-31
username,"Laporan saya,kok belum terjawab.Apakah semua memilih diam? Mengapa masalah saya ini belum juga ada jawaban?Semua ini membuat saya gila!!",1,2020-12-31
username,"Sehat semua, bangkit negriku, jaya bangsaku",1,2020-12-31
username,Kenapa ni ndak berkrang tpi mlah bertbah trus... Mau hmpir 1000,0,2020-12-31
username,"Like...,🙏🙏🙏",0,2020-12-31
username,Pudakpayung + Ngesrep nambah terus 😨😨,0,2020-12-31
username,"min, mohon pencerahan. ada teman positif, dan ada info rumah isolasi walikota penuh. ada solusi ndak ya min?",2,2020-12-31
username,Mksh infonya.....tetap jaga stamina semuanya.....jangan bosan tuk slalu mengingatkan pada sesama maupun keluarga terutama....jadilah contoh yg terbaik.....jadikan keluarga sumber kebahagiaan....tetap smangat pasti bisa....🙏🙏🙏,0,2020-12-31
username,"Aku was-was tiap kali nemenin suami kontrol rutin ke rumah sakit. Soalnya pernah loh, perawatnya bilang ke keluarga pasien bahwa bapaknya terduga covid. Nah, kok keluarga yg anter gak diswab semua ya 🤔",0,2020-12-31
username,Data Hari rabu tgl 30-12-2020 belum ada ya,0,2020-12-31
username,Lhaaaa....tak kiro iklannya @username 😂😂,1,2020-12-31
username,Kata masker 72 kali...,0,2020-12-31
username,73x,0,2020-12-31
username,Tambah akeh.bisa jadi menuju herd imunity,0,2021-01-01
username,"mending lockdown lagi sementara waktu, dulu padahal 800 an dah dilockdown",5,2021-01-01
username,😭,0,2021-01-01
username,Aahhh mantab 😍,0,2021-01-01
username,Ya Alloh naik lagi 😥,0,2021-01-01
username,🤔 wah mendekati angka 1000,0,2021-01-01
username,@username,1,2021-01-01
username,Semarang sudah tidak hebat lagi...saatnya lockdown,1,2021-01-01
username,Aayyoo dong..turun...RS dag pada penuh..kasian nakesnya...banyak yg terpapar jga..paringi sehat..kuat Gusti...🙏,3,2021-01-01
username,Sendangmulyo ya allah,0,2021-01-01
username,@username,0,2021-01-01
username,Pudakpayung akehmen,0,2021-01-01
username,Bar long week end koyo opo maneh iki..,2,2021-01-01
username,"forum ini rupanya tempat masyarakat ber-comment,- bukan tempat menjawab pertanyaan kepada dkk",0,2021-01-01
username,"kalipancur kenapa tinggi, ada apa ya???",0,2021-01-01
username,"Jangan panik....Jangan bosan....tetap smangat, tuk saling mengingatkan...jaga stamina....jagalah keluarga ..... Mulailah dr diri sendiri...sbg ccontoh tuk sesama.....🙏🙏🙏...pasti bisa. Mksh infonya....",12,2021-01-01
