text,label,username,likes,datetime
"Kayak orang lihat promo aja...begitu 11.11 blonjo akeh covid e...padahal kuncinya : kesadaran & ketaatan...mari kita taat protokol kesehatan, buat diri sendiri, buat menjaga orang2 yg kita sayangi, & untuk semuanya. Salam waras, salam sehat",positive,username3386,2,2020-11-11
😰😰,negative,username3387,0,2020-09-26
"solusinya min untuk ibu saya yg setiap mau vaksin tapi slalu tidak bisa karena tensi tinggi,",neutral,username3388,1,2021-06-15
Pandean lamper kok akeh men,negative,username3389,0,2020-08-10
Ya allah tambah banyak lagii 😰,negative,username3390,0,2020-12-15
"@username,",neutral,username3391,0,2021-06-12
Mugassari kok masih ya... Hadehh🤦‍♂🤦‍♂🤦‍♂,negative,username3392,0,2020-07-12
Alhamdulillah..mulai menurun..semoga di daerah laen jga turun..Aamin..,positive,username3393,0,2021-02-14
"Diantara faskes yg ada, yg pake Astrazeneca dimna ya min, yg lain bisa bantu Jawab dong, urgent,",neutral,username3394,0,2021-06-23
"apakah bisa saya daftar vaksin dengan membawa pra lansia usia 50 yang non ktp semarang?,",neutral,username3395,0,2021-06-17
"Innalillahii,",negative,username3396,0,2021-06-12
"Otw sewuu @username,",neutral,username3397,0,2021-06-07
Min kenapa untuk bukan warga semarang gabisa ya? ,neutral,username3398,0,2021-06-25
Smp13 mohon dicek.. kbrnya ada claster,negative,username3399,0,2020-08-12
"Ya Allah..sembuhkanlah orang2 yg saat ini sedang terkena musibah covid-19...dan semoga bakteri/ virus ini cepat menghilang...Aamiin #sedih kl nambah terus datanya,",positive,username3400,0,2021-06-09
Alhamdulillah.. Kec.Tembalang ada perubahan🙏,positive,username3401,0,2020-07-22
"Data kurang valid nih, di RTku saja lbh dr 4 orang, ini 1 kelurahan kok cuman 4 (Pedurungan Lor),",negative,username3402,0,2021-06-14
"Wah warnanya ganti ya. Semangat minkes. Saya ikut ndoain biar bisa balik 300 an lagi,",positive,username3403,0,2021-06-09
🙏🏻🙏🏻🙏🏻,positive,username3404,0,2020-07-30
Tante @username ,neutral,username3405,1,2021-06-21
"Wow meteseh banyakk... ??????,",negative,username3406,0,2021-06-12
Apa kabar dengan manyaran dan gisik drono,neutral,username3407,0,2020-09-30
"Tadi sudah sampai ke kec pedurungan disuruh pulang karena blm terdaftar di victori, pas mau daftar tidak keluar pilihan tempat vaksin di kecamatan pedurungan :(",negative,username3408,0,2021-07-07
Bariki cluster mall tentrem,negative,username3409,3,2020-08-22
Lucuuuuuu👏👏👏👏👏,positive,username3410,0,2020-05-19
Utk pelaku bisnis di mall/pedagang modern kapan ya min di semarang.. Di kota sebelah kok sudah mulai ya..,neutral,username3411,0,2021-05-21
Gak bkln selesai ini virus😩,negative,username3412,1,2020-09-11
Min kalau SDH vaksin 1 trus terpapar covid vaksin ke 2 bagaimana min ? Apa vaksin diulang dari pertama? ,neutral,username3413,0,2021-06-21
"Semarang ,yoh iso yoh....💪💪",positive,username3414,0,2020-08-01
"Min, apakah bioskop disemarang apakah akan dibuka juga, seperti yang diberitakan? Apa tidak risiko tinggi menjadi cluster baru ya. Tks",neutral,username3415,0,2020-07-12
Alhamdulillah ya...Allah,positive,username3416,0,2020-06-15
@username,neutral,username3417,0,2021-02-25
"Lhaaa Bugangan kok mendadak naik segitu banyak, cluster apakah?",negative,username3418,0,2020-10-23
"mohon info minkes, untuk warga luar domisili apakah bisa melakukan pendaftaran vaksin. dan untuk lokasi vaksinasi di mana saja ya min?,",neutral,username3419,0,2021-07-04
Katanya kalau mau bijin kartu UHC harus bener bener gawat darurat dulu. Benar g sih ?,neutral,username3420,0,2021-05-21
"kak min ini misal udah daftar via victori semarang itu tunggu dpt jadwal dlu atau bisa lgsung datang aja ya bawa ktp?,",neutral,username3421,0,2021-06-21
Yg berkurang itu pada kemana? Sembuh atau meninggal? Mbok yg lebih rinci,negative,username3422,0,2020-06-27
"????????,",positive,username3423,1,2021-06-09
"Ayohhh👏, saling jaga jarak selalu",positive,username3424,0,2021-02-21
Gedawang Gedawangggg 😢,neutral,username3425,0,2021-06-02
"udah dirumah aja, gak usah ada pemilu bikin tambah merah aja! 👏 petugas kpps di rapid aja jadi tambah merah dan naik apalagi ada pemilu 😢 udah online aja pemilunya jadi bisa pake daster dan nyambi masak 😂",negative,username3426,2,2020-11-11
Mulai merah lagi beberapa 😢,negative,username3427,0,2020-09-27
"Kondisi begini apa malah ga bikin kemungkinan sebaran covid beranjak naik?,",neutral,username3428,0,2021-06-09
"Bismillah Daftar Min ??,",positive,username3429,0,2021-06-16
Hilih,negative,username3430,0,2020-11-30
"Yg melayani test swab malam2 begini dmn ya? Yg bisa dipanggil kerumah?,",neutral,username3431,0,2021-06-16
maaf nih min menurut saya grafis nya kurang jelas. masih membingungkan pembaca. pembaca bingung ini pasien yang positif pada tanggal 2 juni atau total data positif dari awal hingga 2 juni?. soalnya justru data seperti ini membuat kegaduhan di masyarakat.. kalau butuh relawan untuk desain grafis dan mengolah data bisa dm min.,negative,username3432,3,2020-06-03
"Maaf kak min, permisi, yg dimaksud daerah rentan dan memenuhi syarat itu yg bagaimana? Tks.",neutral,username3433,0,2021-06-21
Maaf min...ijin bertanya...utk lansia kabupaten wonogiri sdj ada blm ya min...,neutral,username3434,0,2021-03-22
Ayo naik kan lagi min....,negative,username3435,0,2021-04-12
"Min tanya klo vaksin dosis kedua apa tempatnya harus sama dgn pemberian vaksin pertama? Krn yg pertama di RS takutnya kondisi sedang penuh seperti ini,",neutral,username3436,0,2021-06-16
Hadeh,negative,username3437,0,2020-10-29
❤️,neutral,username3438,0,2021-02-16
"Alhamdulillah Ya Allah, Mogo2 langsung ntek Corona ne...",positive,username3439,0,2021-03-04
Soundnya bikin...😂 Hbd pak barakallah fii umrik,positive,username3440,0,2021-03-30
Lha koq mlah naik🤦😓😱ngpain tu org2.....msti pda ndableg🔥🔥🔥,negative,username3441,1,2021-02-24
Tunggu ben bubar koronane sek yo bu @username 😁😁😁,positive,username3442,1,2020-07-20
Semoga. Dibawah 50 secepatnya lur,positive,username3443,0,2020-09-04
Karangrejo 😥😥,negative,username3444,0,2020-09-23
@username lima bun,neutral,username3445,0,2020-07-06
😍yeyyy👏👏,positive,username3446,0,2021-03-31
Min @username di pedulilindungi ud siap vaksin nanti jdwl dikirim lwt wa apa gmn?,neutral,username3447,0,2021-03-22
Oh jatisari oh jatisari,negative,username3448,0,2020-08-08
"Tolong diedukasikan ke banyak orang. TIDAK PERLU HEBOH BELI HAND SANITIZER YG HARGANYA AUJUBILAH. mending belilah ALKOHOL 70% di kimia farma. Trus dibagi di botol spray yg 50 cc an aja. Spy dg sering di refill, resiko kadar alkohol nya menurun krn penguapan dikit. Inget kan gaess.. Dimana2 dokter bedah akan mensterilkan diri dan bagian pasien yg mau dioperasi dg alkohol 70% dan bethadine. Nggak pernah pake larutan hand sanitizer. Spy efek sterilisasinya lebih maksimal. Coba bayangkan, Di youtube banyak panduan membuat HS dg menyampur 1 bag alkohol 70% + 1 bag aloe vera gel. Jadi jika mau bikin 1 liter alkohol, ditambah aloe vera gel 1 liter pula.. Setelah dicampur, apakah kadar alkoholnya masih 70% ? Pasti turun.. Tapi kalo pake alkohol saja, kulit jadi kering.. Pernah salaman dg dokter bedah ? Kulitnya halus tuh. Jd kalo mau halus, sebelum tidur oleslah minyak zaitun. be smart. Kita membutuhkan penyeteril tangan yg berfungsi maksimal. Berkhasiat dan lebih murah pula. Hrg alkohol 70% di kimia farma Rp. 50 rb/liter.",negative,username3449,0,2020-03-17
Memang sudah jadi kebiasaan sebagian masyarakat indonesia yg acuh dan kurangnya ketegasan aparat2,negative,username3450,0,2020-07-02
Pak Hakam Korea jawa😁😂😂,neutral,username3451,0,2020-12-10
Pedurungan tengahnya gang brp nih? Byk soale... Bikin ketakutan nih,negative,username3452,0,2020-06-21
Ada yg aneh: Kategori perubahan warna (jml data) ambigu. Bdk dg data tgl 26 Juni 2020 (Jml Ttl 588 tp kategori merah kecuali kec. Mijen). Mhn penjelasan @username,negative,username3453,0,2020-07-22
Tetap jaga kesehatan dan beraktifitas sesuai protokol kesehatan..Kita pasti bisa,positive,username3454,0,2020-08-03
Nyalon ikut yg mna,neutral,username3455,0,2020-07-16
Mohon ijin bertanya min penambahan kasus positif tiap hari paling banyak disumbang oleh klaster mana ? Dengan menyebutkan klasternya bisa menambah kewaspadaan kita sebagai warga kota semarang dalam beraktifitas di luar rumah sehari hari.,negative,username3456,0,2020-07-03
Min kalau jadwal kelewat gimana ya  karena ga cek ,neutral,username3457,0,2021-06-22
Mksh infonya.....tetap smangat.....jaga stamina,positive,username3458,1,2021-01-19
"Sering min saya lihat. Orang pake masker, tapi sebatas mulut",negative,username3459,1,2020-06-21
Mksh infonya.....ayo tetap smangat ya...jangan bosan tuk slalu mengingatkan...tetap ikuti prokes dng baik....kita pasti bisa. Jangan kendor...jangan lengah....ini semua tuk kita bersama.....jaga stamina ya...🙏🙏🙏,positive,username3460,0,2021-05-03
ayo Tembalang....... turun terus 👏,positive,username3461,3,2021-02-23
"Pak @username , mohon di kaji ulang utk anak skolh bisa masuk skolh dlm kondisi sprti ini,soalnya kmrn saya sdh tnd tgn surat ijin dr wali murid utk anaknya bisa kesekolah lagi,,Jakarta aja psbb lagi loh pak",negative,username3462,1,2020-09-10
Lha kok Mijen munggah maneh...🥴🤦🏽‍♂️,neutral,username3463,0,2021-02-17
berapapun jumlah naik turunnya knp pedurungan ga bosen2 jd yg pertama si😭😭,negative,username3464,0,2021-01-11
Duh Tlogosari. . .,neutral,username3465,0,2021-05-19
Krapyak jd 5?,neutral,username3466,0,2020-08-19
"Pernah ngerasain senam disini..Alhamdulillah sudah sembuh..semangat semua utk pejuang Covid 19. Tubuh harus aktif, hati harus optimis dan bahagia supaya bisa cepat pulih 😊..",positive,username3467,3,2020-12-16
Kok udah ada arisan lagi sih min ini gimana 😭 takuutttt,negative,username3468,0,2020-07-10
"Boleh nanya , betah amat lockdown... Kalo mau sehat ya pada olahraga bukan bikin stres org lockdown di rumah ..,",neutral,username3469,0,2021-06-10
@username @username sekali kali bikin Video proses test Swab biar rakyat tau bagaimana mesin nya dan bagai mana proses tau POSITIF & NEGATIF,negative,username3470,4,2020-11-29
"Dengan adanya data ini setidaknya kita lebih mawas diri loor dalam berpergian, bekerja, dll Tetap gunakan protokol kesehataan Insyallah kita semua terhindar dari wabah ini. Tetap gunakan 3 M loor , menjaga jarak , membersihkan diri, mengkikuti protokol kesehataan. Jangan panik tapi tetap waspada, karena kepanikan memepercepat penurunan imun tubuh kita. Tetap sehat sederek semua 🙏🏻🙏🏻",positive,username3471,0,2020-06-19
jatisari 😍,positive,username3472,0,2020-08-31
"Naik..turun..,",neutral,username3473,1,2021-06-07
"Mana update nya, min @username ??",neutral,username3474,0,2020-06-17
"usul min, row kecamatan bisa didesain agar nempel ke column kelurahannya.",negative,username3475,0,2020-06-09
Terima kasih tim PKM Ngemplak SEMARANG ,positive,username3476,0,2021-06-20
"Tolong dong yg punya anak kecil, klo bs jgn diajak belanja dl. Klo ada suaminya mending suami yg belanja dibawain catatan, jgn semua Ikut belanja bpk ibu bw anak kecil g pke masker, dah gt ibunya bw bayi. Anak anak rentan sekali krn prokesnya kdg tdk ada.",neutral,username3477,11,2021-06-19
@username wktu pendaftaran sdh di bagian daerah rentan? Mungkin bisa dicoba lagi,neutral,username3478,0,2021-06-22
Semarang hrs bs .....ayo jaga Imun.....,positive,username3479,0,2021-02-25
"Seng ora mampu tumbas masker n95 orak popo, seng penting maskeran. Daripada ora nganggo masker babarblas",positive,username3480,0,2020-09-16
kembangSari?? ,negative,username3481,0,2021-06-20
"Ayo sama sama sudahi pandemi ini.. Nek pemerintah wes berusaha, masyarakate nek di kandani seng manut.. #Ayo sama sama sudahi pandemi ini #yoh iso yoh,",positive,username3482,18,2021-06-15
"Min hari ini gaada data Covid lagi ?,",neutral,username3483,0,2021-06-23
Ayo Ayo mudun trus.. ndang sekolahe mlebu aku iso ngajar maneh.. NGAMESAT 💪💪💪,positive,username3484,3,2021-03-12
"Min bagaimana kalo ortu / lansia yg mau kita ajak sudah vaksinasi 2kali? Apakah bisa sendirian atau mengajak yg lain?,",neutral,username3485,3,2021-06-11
"Min kalau sdh dpt jadwal vaksin faskes prpp, tetapi tdk bisa datang karena sakit, gimana min? Besok harus daftar lagikah? Atau bagaimana?",neutral,username3486,0,2021-04-16
"Judul musiknya apa?,",neutral,username3487,0,2021-06-10
"Mimin, mau tanya kalo mau rapid test mandiri di mana ya? Tapi yang biayanya terjangkau",neutral,username3488,0,2020-08-27
Karang ayu 3 dr 8. Tp jumlah 1.802 ,negative,username3489,0,2021-06-20
"?????? Ngerii lurr,",negative,username3490,0,2021-06-17
Aerox idola @username keno cctv 😁,negative,username3491,0,2020-05-17
"Saya stlh lebaran opname Krn penyumbatan pembuluh jantung kalo vaksin bisa nggk ya Krn saya msh batuk kering ?,",neutral,username3492,0,2021-06-24
Mas/Mbak admin saya udah daftar vaksin lansia hampir sebulan koq blm dapet wa/sms jadwalnya ya...mohon info berapa lama masa tunggu dari pendaftaran hingga mendapat jadwal. Maturnuwun.,neutral,username3493,0,2021-03-17
Efek liburan cuti bersama kah......,neutral,username3494,0,2020-11-13
"Mgkn kita blm tahu sampai kapan kita bakal hidup bersama si covid19, tdk mgkn juga 'zero growth dalam waktu dekat, namun setidaknya mari kita bertekad untuk membuat kurvanya melandai👍👍",positive,username3495,1,2021-01-17
Kelurahan ku nambah 1 lagi 😫😥😥😭😭,negative,username3496,0,2020-06-25
@username hee bener cuk bangetayu wetan langsung nambah siji,negative,username3497,0,2020-06-13
Ngaliyan 🙄,neutral,username3498,0,2021-04-07
"Khusus yg domisili semarang aja kah kak,soal nya gk da email yg tertera yah ????,",neutral,username3499,0,2021-06-16
Manyaran 7 poaitif bagaimanakah kabarnya,neutral,username3500,0,2020-09-29
Alhamdulillah ya Allah,positive,username3501,0,2021-03-18
Banyumanik berkurang ...suwun Gusti 🙏,positive,username3502,1,2020-06-17
Klo saya dr surabaya min gimana nih mau pulang semarang hrs ngisi dlu?,negative,username3503,0,2020-04-10
"Gimana mau mencegah covid 19? Ketersediaan masker, alkohol 70% n sabun antiseptik aja di pasaran langka, kalo adapun pasti mahal, tolong dong di perhatikan lagi kami yg ingin mencegah dengan menyediakan barang2 yg kami butuhkan, yar korbannya gak tambah banyak lagi 🙏🙏🙏🙏",negative,username3504,0,2020-03-19
"Kelahiran 1961 bulan Agustus sudah termasuk kategori lansia blm kak ? Karena dari RT bilangnya blm termasuk kategori lansia , kemudian kalau pengen vaksin ikut kategori ap ? ..mohon solusinya @username",neutral,username3505,0,2021-03-25
"Mohon Informasinya tentang Pendaftaran Vaksin Covid-19 untuk kategori masyarakat umum, terimakasih",neutral,username3506,0,2021-03-11
Alhamdulillah turun lg,positive,username3507,1,2021-02-07
"vaksinasi hari ini di pahlawan semrawut, malah pada berkumpul,",negative,username3508,0,2021-06-09
Alhmdllh kel.candi midun,positive,username3509,0,2020-07-29
Kel.Banyumanik kok naik aduh 😭😭 ayo musnahkn,negative,username3510,0,2020-10-23
Data luar kota yg masuk itu maksudnya pripun? KTP luar kota yg dirawat di Semarang kah? Ta'liat yg nambah banyak kok luar kota.,neutral,username3511,0,2020-07-27
😢 bener..ak skrg jg lg berjerawat. Krn pake make up trs pake masker 😥,neutral,username3512,0,2020-11-06
❤️,positive,username3513,0,2021-01-18
Kabarnya Sampangan ada klaster takziah yg 25org terpapar covid19 kok di tabel ini cuma 7 org,neutral,username3514,1,2021-04-28
"Kalau begitu, mengapa ya kok maklumat dicabut oleh kapolri, sehingga menyebabkan kerumunan dalam jumlah masa yg besar",negative,username3515,1,2020-06-29
Mantpas .,positive,username3516,0,2021-04-06
aiknya mantap amat langsung 70,neutral,username3517,0,2021-02-24
Vaksinasi lansia apa harus mendaftar ?,neutral,username3518,0,2021-02-23
"Di puskesmas bsa swab PCR ga ya?,",neutral,username3519,0,2021-06-10
😮😮😮😮😮,neutral,username3520,1,2020-11-17
"Lur kalo koorporasi ngajuin surat nya kmn?,",neutral,username3521,0,2021-06-18
"Batas waktu vaksin lansia smp kpn ya mind? Soalnya dftr dr minggu kmrin blm ada respon ... takutnya tau² udh selesai , dan gk kebagian ? Ribet kl dftr online, enak ddata lwt RT trs djadwalkan begitu min",neutral,username3522,0,2021-03-06
Semakin bertambah..klo gini Apakah diperkenankan anak TK masuk sekolah.. Cuma tanya aj,negative,username3523,0,2020-07-12
"Mohon pencerahan cara membaca, apakah ini artinya tidak terjadi penambahan kasus positif tanggal 10 Maret?",neutral,username3524,1,2021-03-11
Ayo kt bs 💪💪💪💪💪💪💪💪💪,positive,username3525,1,2020-11-15
Gila semarang brat tinggi.. semangat* 3M,positive,username3526,0,2021-02-01
@username wktu pendaftaran sdh di bagian daerah rentan? Mungkin bisa dicoba lagi,neutral,username3527,0,2021-06-22
Vakin nya Siapp tenann ga pakkk @username Kokk sudah datang bilang nya vaksin nya belum tersedia.. Piye kii pakk.. Terdaftar looh paaakk.. Tenaga mediss looh ini.. Tapii kokk tidak di utama kann di lapangan... Mohon bantuan nya pakk @username sudah mempersiapkan waktu tenaga fisik dan mental kokk malah Zonkk... Mengecewakan,negative,username3528,0,2021-01-14
